product_id,product_name,brand,category,tier,price,mrp,discount_pct,rating,review_count,key_ingredients,skin_concern,is_bestseller,date_added,source,price_segment
NYK1372,mCaffeine Benzoyl Peroxide Facial Oil,mCaffeine,Face Oil,Budget,837,930,10,4.2,1234,"SPF 50, Retinol, Benzoyl Peroxide",Hydration,False,2023-09-16,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1373,Plum Salicylic Acid Eye Repair Cream,Plum,Eye Cream,Budget,863,1078,20,4.5,1556,"Centella Asiatica, Salicylic Acid",Oil Control,False,2024-05-05,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1374,Clinique Bakuchiol Sunscreen SPF 50,Clinique,Sunscreen,Premium,2496,2496,0,4.0,12,"Bakuchiol, Kojic Acid, Hyaluronic Acid",Pore Care,False,2024-12-19,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1375,Mamaearth Green Tea Extract Cream,Mamaearth,Moisturiser,Budget,214,214,0,3.0,859,Green Tea Extract,Brightening,False,2024-10-24,synthetic_nykaa_model,Budget (< ₹500)
NYK1376,Mamaearth Kojic Acid Foaming Cleanser,Mamaearth,Face Wash,Budget,335,335,0,4.4,548,"Kojic Acid, Vitamin C",Acne,False,2023-04-11,synthetic_nykaa_model,Budget (< ₹500)
NYK1377,Biotique Alpha Arbutin Night Cream,Biotique,Moisturiser,Budget,218,242,10,4.3,527,"Bakuchiol, Peptides, Alpha Arbutin",Pore Care,False,2024-02-05,synthetic_nykaa_model,Budget (< ₹500)
NYK1378,Lotus Retinol Face Wash,Lotus,Face Wash,Budget,271,416,35,3.3,91,"Bakuchiol, Retinol, Green Tea Extract",Acne,False,2024-05-09,synthetic_nykaa_model,Budget (< ₹500)
NYK1379,Olay Vitamin C Brightening Serum,Olay,Face Serum,Mid-range,2178,2904,25,2.9,299,"Salicylic Acid, Vitamin C",Brightening,False,2023-12-23,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1380,La Roche-Posay Ceramides UV Shield,La Roche-Posay,Sunscreen,Mid-range,1355,1426,5,3.9,618,"Ceramides, Bakuchiol",Oil Control,False,2023-12-23,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1381,Forest Essentials Alpha Arbutin Sunscreen SPF 50,Forest Essentials,Sunscreen,Premium,2627,3090,15,4.4,40,"Alpha Arbutin, Zinc",Anti-Ageing,False,2023-11-04,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1382,Wow Skin Zinc Cleanser,Wow Skin,Face Wash,Budget,192,225,15,3.7,313,Zinc,Anti-Ageing,False,2024-11-24,synthetic_nykaa_model,Budget (< ₹500)
NYK1383,Biotique Squalane Essence Toner,Biotique,Toner,Budget,239,239,0,4.3,234,"AHA/BHA, Squalane, Zinc",Sensitive Skin,False,2024-04-18,synthetic_nykaa_model,Budget (< ₹500)
NYK1384,Lotus Squalane Booster Serum,Lotus,Face Serum,Budget,251,334,25,3.5,2282,"AHA/BHA, Squalane, Kojic Acid",Sensitive Skin,False,2023-01-30,synthetic_nykaa_model,Budget (< ₹500)
NYK1385,Estee Lauder Niacinamide Foaming Cleanser,Estee Lauder,Face Wash,Premium,3606,5151,30,4.4,60,"Kojic Acid, Centella Asiatica, Niacinamide",Hydration,False,2023-07-30,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1386,Mamaearth Vitamin C Clarifying Toner,Mamaearth,Toner,Budget,137,161,15,3.8,1244,Vitamin C,Brightening,False,2024-01-10,synthetic_nykaa_model,Budget (< ₹500)
NYK1387,Olay Glycerin Night Oil,Olay,Face Oil,Mid-range,1239,1548,20,4.1,304,"Vitamin C, Glycerin",Oil Control,False,2024-06-24,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1388,Biotique Green Tea Extract Booster Serum,Biotique,Face Serum,Budget,451,451,0,4.5,1085,"Centella Asiatica, Vitamin C, Green Tea Extract",Pore Care,False,2024-04-13,synthetic_nykaa_model,Budget (< ₹500)
NYK1389,CeraVe Salicylic Acid Cleanser,CeraVe,Face Wash,Mid-range,737,867,15,3.9,63,"Benzoyl Peroxide, Salicylic Acid, Retinol",Pore Care,False,2023-05-01,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1390,The Ordinary AHA/BHA Booster Serum,The Ordinary,Face Serum,Mid-range,776,1034,25,4.7,158,AHA/BHA,Pore Care,False,2024-12-11,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1391,Olay Retinol Gel Cleanser,Olay,Face Wash,Mid-range,911,1214,25,4.4,75,"Retinol, Centella Asiatica",Sensitive Skin,False,2023-07-10,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1392,Innisfree SPF 50 Water Cream,Innisfree,Moisturiser,Mid-range,1368,1710,20,3.7,798,"AHA/BHA, SPF 50, Benzoyl Peroxide",Brightening,False,2023-07-11,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1393,The Ordinary Green Tea Extract Essence Toner,The Ordinary,Toner,Mid-range,368,387,5,4.0,475,"Hyaluronic Acid, Green Tea Extract, Niacinamide",Oil Control,False,2023-05-20,synthetic_nykaa_model,Budget (< ₹500)
NYK1394,The Ordinary SPF 50 Repair Serum,The Ordinary,Face Serum,Mid-range,923,1025,10,3.7,45,"Bakuchiol, SPF 50, Kojic Acid",Oil Control,False,2024-03-01,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1395,Minimalist Salicylic Acid Brightening Serum,Minimalist,Face Serum,Budget,393,436,10,2.6,528,Salicylic Acid,Acne,False,2023-08-14,synthetic_nykaa_model,Budget (< ₹500)
NYK1396,CeraVe Peptides UV Shield,CeraVe,Sunscreen,Mid-range,983,1512,35,4.0,2252,"Peptides, Benzoyl Peroxide",Brightening,False,2024-08-02,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1397,Biotique Vitamin C Eye Repair Cream,Biotique,Eye Cream,Budget,483,603,20,4.1,680,"Vitamin C, Glycerin, Green Tea Extract",Acne,False,2024-03-27,synthetic_nykaa_model,Budget (< ₹500)
NYK1398,Plum Peptides Repair Serum,Plum,Face Serum,Budget,690,690,0,4.2,2158,"Vitamin C, Peptides",Pigmentation,False,2023-02-03,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1399,CeraVe Alpha Arbutin Gel Moisturiser,CeraVe,Moisturiser,Mid-range,848,942,10,4.2,258,"Salicylic Acid, Alpha Arbutin",Anti-Ageing,False,2023-08-31,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1400,Clinique Retinol Serum,Clinique,Face Serum,Premium,3867,4833,20,4.4,6,"Kojic Acid, AHA/BHA, Retinol",Hydration,False,2023-07-31,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1401,Biotique Glycerin Brightening Serum,Biotique,Face Serum,Budget,262,275,5,3.8,92,"Squalane, Glycerin",Brightening,False,2023-11-28,synthetic_nykaa_model,Budget (< ₹500)
NYK1402,Kiehl's Bakuchiol Face Wash,Kiehl's,Face Wash,Premium,2256,3470,35,4.4,54,"Glycerin, Bakuchiol, Vitamin C",Brightening,False,2024-02-26,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1403,mCaffeine Retinol Brightening Serum,mCaffeine,Face Serum,Budget,414,414,0,4.5,1298,"Retinol, Squalane, Peptides",Brightening,False,2024-12-29,synthetic_nykaa_model,Budget (< ₹500)
NYK1404,La Roche-Posay SPF 50 Repair Serum,La Roche-Posay,Face Serum,Mid-range,2166,2406,10,4.6,67,"Centella Asiatica, SPF 50, Retinol",Pigmentation,False,2024-10-04,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1405,Lotus Squalane Blemish Serum,Lotus,Spot Treatment,Budget,396,440,10,4.4,607,"Salicylic Acid, Squalane",Sensitive Skin,False,2024-06-11,synthetic_nykaa_model,Budget (< ₹500)
NYK1406,Garnier Zinc Repair Serum,Garnier,Face Serum,Mid-range,582,582,0,4.9,255,"SPF 50, Zinc",Acne,False,2023-04-06,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1407,Wow Skin Squalane Gel Cleanser,Wow Skin,Face Wash,Budget,300,375,20,3.8,433,Squalane,Sensitive Skin,False,2023-08-12,synthetic_nykaa_model,Budget (< ₹500)
NYK1408,Forest Essentials Zinc Cleanser,Forest Essentials,Face Wash,Premium,774,774,0,4.8,54,"Glycerin, Zinc",Pigmentation,False,2023-12-12,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1409,mCaffeine Hyaluronic Acid Repair Serum,mCaffeine,Face Serum,Budget,337,449,25,3.7,1347,"Hyaluronic Acid, Squalane",Anti-Ageing,False,2024-10-03,synthetic_nykaa_model,Budget (< ₹500)
NYK1410,Paula's Choice AHA/BHA Serum,Paula's Choice,Face Serum,Premium,1857,2063,10,4.5,32,AHA/BHA,Oil Control,False,2024-04-12,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1411,Innisfree Retinol AHA Exfoliator,Innisfree,Exfoliant / Scrub,Mid-range,1267,1333,5,4.3,249,Retinol,Pigmentation,False,2023-06-12,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1412,The Body Shop Green Tea Extract Booster Serum,The Body Shop,Face Serum,Premium,4400,4631,5,4.2,268,"Green Tea Extract, Glycerin, Salicylic Acid",Pore Care,False,2024-11-11,synthetic_nykaa_model,Luxury (₹4000+)
NYK1413,Dot & Key Benzoyl Peroxide Sunscreen SPF 50,Dot & Key,Sunscreen,Budget,882,1102,20,3.7,664,"Benzoyl Peroxide, Peptides",Sensitive Skin,False,2024-11-02,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1414,Minimalist Ceramides Gel Moisturiser,Minimalist,Moisturiser,Budget,290,322,10,4.2,1168,Ceramides,Oil Control,True,2024-08-30,synthetic_nykaa_model,Budget (< ₹500)
NYK1415,Mamaearth Niacinamide Gel Cleanser,Mamaearth,Face Wash,Budget,341,341,0,4.9,494,Niacinamide,Pore Care,False,2023-05-04,synthetic_nykaa_model,Budget (< ₹500)
NYK1416,Plum Salicylic Acid Cream,Plum,Moisturiser,Budget,544,906,40,3.8,132,"Salicylic Acid, Peptides",Sensitive Skin,False,2023-04-02,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1417,Kiehl's Green Tea Extract Acne Gel,Kiehl's,Spot Treatment,Premium,1734,2667,35,3.6,182,"Green Tea Extract, Benzoyl Peroxide",Brightening,False,2024-01-27,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1418,The Body Shop Bakuchiol Gel Moisturiser,The Body Shop,Moisturiser,Premium,903,1128,20,4.6,32,Bakuchiol,Acne,False,2024-09-16,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1419,SK-II Ceramides Repair Serum,SK-II,Face Serum,Premium,9491,11165,15,4.2,132,"Ceramides, Retinol",Sensitive Skin,False,2024-09-22,synthetic_nykaa_model,Luxury (₹4000+)
NYK1420,La Mer Vitamin C UV Shield,La Mer,Sunscreen,Premium,25164,29604,15,3.8,29,Vitamin C,Brightening,False,2023-05-07,synthetic_nykaa_model,Luxury (₹4000+)
NYK1421,The Ordinary Zinc Spot Gel,The Ordinary,Spot Treatment,Mid-range,929,1327,30,4.0,674,"Zinc, Retinol",Hydration,False,2023-10-11,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1422,The Body Shop Squalane Cleanser,The Body Shop,Face Wash,Premium,758,891,15,4.3,38,"Benzoyl Peroxide, Niacinamide, Squalane",Hydration,False,2024-06-14,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1423,Clinique Benzoyl Peroxide Night Cream,Clinique,Moisturiser,Premium,1955,1955,0,3.4,81,"Benzoyl Peroxide, Hyaluronic Acid",Hydration,False,2024-05-21,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1424,Forest Essentials SPF 50 Face Mask,Forest Essentials,Face Mask,Premium,4068,5085,20,3.9,25,SPF 50,Anti-Ageing,False,2024-06-24,synthetic_nykaa_model,Luxury (₹4000+)
NYK1425,Estee Lauder Centella Asiatica Cleanser,Estee Lauder,Face Wash,Premium,5275,5861,10,4.1,61,"Retinol, Centella Asiatica",Sensitive Skin,False,2024-01-10,synthetic_nykaa_model,Luxury (₹4000+)
NYK1426,Plum Niacinamide Under Eye Serum,Plum,Eye Cream,Budget,530,815,35,3.9,276,Niacinamide,Anti-Ageing,False,2023-01-15,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1427,Biotique Hyaluronic Acid Water Cream,Biotique,Moisturiser,Budget,195,195,0,4.2,167,Hyaluronic Acid,Sensitive Skin,False,2024-06-02,synthetic_nykaa_model,Budget (< ₹500)
NYK1428,Kiehl's Salicylic Acid Face Mask,Kiehl's,Face Mask,Premium,1924,2137,10,4.1,158,"Centella Asiatica, Salicylic Acid",Brightening,False,2023-10-12,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1429,Dot & Key Bakuchiol Water Cream,Dot & Key,Moisturiser,Budget,796,1137,30,3.6,3665,Bakuchiol,Hydration,False,2023-06-09,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1430,Innisfree Salicylic Acid Essence Toner,Innisfree,Toner,Mid-range,1050,1312,20,3.8,415,"Salicylic Acid, Benzoyl Peroxide, Kojic Acid",Hydration,False,2023-03-01,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1431,La Roche-Posay Vitamin C Facial Oil,La Roche-Posay,Face Oil,Mid-range,1720,1720,0,4.4,46,"Vitamin C, Alpha Arbutin",Acne,False,2023-11-13,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1432,Biotique Retinol Hydra Toner,Biotique,Toner,Budget,208,244,15,4.0,41,Retinol,Acne,False,2023-06-17,synthetic_nykaa_model,Budget (< ₹500)
NYK1433,SK-II AHA/BHA Clay Mask,SK-II,Face Mask,Premium,10459,13073,20,4.2,401,"Bakuchiol, Glycerin, AHA/BHA",Pore Care,False,2023-05-10,synthetic_nykaa_model,Luxury (₹4000+)
NYK1434,SK-II Niacinamide Clarifying Toner,SK-II,Toner,Premium,9657,10730,10,4.4,39,Niacinamide,Pore Care,False,2024-03-15,synthetic_nykaa_model,Luxury (₹4000+)
NYK1435,Lotus Salicylic Acid Water Cream,Lotus,Moisturiser,Budget,374,575,35,4.1,1693,"Salicylic Acid, SPF 50",Oil Control,False,2024-06-07,synthetic_nykaa_model,Budget (< ₹500)
NYK1436,Kiehl's AHA/BHA Sunscreen SPF 50,Kiehl's,Sunscreen,Premium,2874,3193,10,4.5,105,"AHA/BHA, Green Tea Extract",Brightening,False,2023-09-19,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1437,Kiehl's Bakuchiol Face Wash,Kiehl's,Face Wash,Premium,1857,1857,0,3.8,46,Bakuchiol,Acne,False,2023-02-15,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1438,Garnier SPF 50 Sheet Mask,Garnier,Face Mask,Mid-range,786,786,0,4.1,1810,SPF 50,Pore Care,False,2024-01-28,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1439,Clinique Squalane Brightening Serum,Clinique,Face Serum,Premium,3691,4921,25,3.5,199,Squalane,Sensitive Skin,False,2023-08-18,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1440,Plum Zinc Clay Mask,Plum,Face Mask,Budget,390,433,10,3.5,1045,"Zinc, Glycerin",Anti-Ageing,False,2024-08-08,synthetic_nykaa_model,Budget (< ₹500)
NYK1441,Forest Essentials AHA/BHA Cream,Forest Essentials,Moisturiser,Premium,3186,3748,15,4.7,86,"Hyaluronic Acid, AHA/BHA, Peptides",Acne,False,2024-02-15,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1442,Estee Lauder Benzoyl Peroxide Repair Serum,Estee Lauder,Face Serum,Premium,7425,8735,15,4.4,24,"Benzoyl Peroxide, Zinc",Anti-Ageing,False,2024-07-20,synthetic_nykaa_model,Luxury (₹4000+)
NYK1443,The Ordinary Benzoyl Peroxide SPF 50 PA++++,The Ordinary,Sunscreen,Mid-range,428,475,10,3.8,1322,"Ceramides, Benzoyl Peroxide",Pigmentation,False,2024-09-29,synthetic_nykaa_model,Budget (< ₹500)
NYK1444,Mamaearth Ceramides Eye Cream,Mamaearth,Eye Cream,Budget,504,630,20,3.0,395,"SPF 50, Ceramides",Hydration,False,2023-06-04,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1445,The Ordinary Peptides Face Oil,The Ordinary,Face Oil,Mid-range,991,1165,15,4.5,1203,Peptides,Pore Care,False,2024-12-11,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1446,mCaffeine Centella Asiatica Cleanser,mCaffeine,Face Wash,Budget,242,268,10,4.0,361,Centella Asiatica,Pigmentation,False,2023-04-17,synthetic_nykaa_model,Budget (< ₹500)
NYK1447,Paula's Choice SPF 50 Brightening Serum,Paula's Choice,Face Serum,Premium,1812,2131,15,4.2,26,"SPF 50, Hyaluronic Acid",Brightening,False,2024-12-29,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1448,Kiehl's Peptides Clarifying Toner,Kiehl's,Toner,Premium,1425,1583,10,4.0,29,Peptides,Sensitive Skin,False,2024-12-18,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1449,Neutrogena Vitamin C Cream,Neutrogena,Moisturiser,Mid-range,753,836,10,4.2,264,"Salicylic Acid, Vitamin C, Retinol",Sensitive Skin,False,2023-03-18,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1450,Innisfree Benzoyl Peroxide Repair Serum,Innisfree,Face Serum,Mid-range,1288,1515,15,4.0,1272,"Retinol, Peptides, Benzoyl Peroxide",Pigmentation,False,2023-11-19,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1451,Wow Skin Zinc Serum,Wow Skin,Face Serum,Budget,704,1083,35,4.3,167,"Zinc, Squalane, Alpha Arbutin",Pigmentation,False,2023-08-28,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1452,Garnier Vitamin C SPF 50 PA++++,Garnier,Sunscreen,Mid-range,364,428,15,3.7,193,Vitamin C,Brightening,False,2023-04-19,synthetic_nykaa_model,Budget (< ₹500)
NYK1453,La Roche-Posay Zinc Clarifying Toner,La Roche-Posay,Toner,Mid-range,1311,1638,20,4.0,233,"Zinc, Kojic Acid",Anti-Ageing,False,2024-07-02,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1454,La Roche-Posay Benzoyl Peroxide Cream,La Roche-Posay,Moisturiser,Mid-range,1710,1900,10,4.1,160,"Benzoyl Peroxide, Alpha Arbutin",Pigmentation,False,2023-05-03,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1455,Olay Ceramides Exfoliant,Olay,Exfoliant / Scrub,Mid-range,1274,1274,0,4.1,201,"Benzoyl Peroxide, Hyaluronic Acid, Ceramides",Pore Care,False,2023-06-01,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1456,Mamaearth Green Tea Extract Under Eye Serum,Mamaearth,Eye Cream,Budget,580,644,10,4.3,4978,Green Tea Extract,Sensitive Skin,False,2024-11-24,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1457,Minimalist Niacinamide SPF 50 PA++++,Minimalist,Sunscreen,Budget,340,400,15,3.3,1521,Niacinamide,Sensitive Skin,False,2024-04-08,synthetic_nykaa_model,Budget (< ₹500)
NYK1458,Garnier Vitamin C Serum,Garnier,Face Serum,Mid-range,864,1080,20,4.0,113,"Vitamin C, Retinol",Anti-Ageing,False,2023-01-13,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1459,Wow Skin Ceramides Serum,Wow Skin,Face Serum,Budget,335,394,15,4.2,3962,Ceramides,Sensitive Skin,False,2024-01-17,synthetic_nykaa_model,Budget (< ₹500)
NYK1460,Olay Niacinamide Repair Serum,Olay,Face Serum,Mid-range,1703,2432,30,4.3,52,Niacinamide,Anti-Ageing,False,2023-07-22,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1461,Innisfree Zinc Under Eye Serum,Innisfree,Eye Cream,Mid-range,2064,2580,20,3.8,255,Zinc,Anti-Ageing,False,2023-02-13,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1462,The Ordinary Kojic Acid Spot Gel,The Ordinary,Spot Treatment,Mid-range,968,1075,10,5.0,596,Kojic Acid,Sensitive Skin,False,2024-05-23,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1463,Olay AHA/BHA Under Eye Serum,Olay,Eye Cream,Mid-range,1601,1883,15,3.6,524,"Kojic Acid, AHA/BHA, Green Tea Extract",Hydration,False,2023-07-11,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1464,Garnier Hyaluronic Acid Foaming Cleanser,Garnier,Face Wash,Mid-range,843,1204,30,3.8,144,"Retinol, Hyaluronic Acid",Hydration,False,2024-10-24,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1465,Minimalist SPF 50 Water Cream,Minimalist,Moisturiser,Budget,241,283,15,3.9,290,"Squalane, SPF 50",Acne,False,2023-03-31,synthetic_nykaa_model,Budget (< ₹500)
NYK1466,SK-II Kojic Acid Booster Serum,SK-II,Face Serum,Premium,9845,12306,20,4.8,33,Kojic Acid,Hydration,False,2024-10-20,synthetic_nykaa_model,Luxury (₹4000+)
NYK1467,Dot & Key SPF 50 Brightening Serum,Dot & Key,Face Serum,Budget,711,748,5,4.3,1000,"Green Tea Extract, SPF 50",Oil Control,False,2023-12-19,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1468,Forest Essentials AHA/BHA Essence Toner,Forest Essentials,Toner,Premium,1816,2017,10,4.1,73,"AHA/BHA, Niacinamide",Pore Care,False,2024-09-03,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1469,CeraVe Hyaluronic Acid Gel Moisturiser,CeraVe,Moisturiser,Mid-range,615,683,10,4.3,446,"Hyaluronic Acid, SPF 50",Pore Care,False,2024-08-21,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1470,Biotique Peptides Spot Gel,Biotique,Spot Treatment,Budget,254,282,10,4.1,1554,Peptides,Hydration,False,2023-09-30,synthetic_nykaa_model,Budget (< ₹500)
NYK1471,Estee Lauder AHA/BHA Brightening Serum,Estee Lauder,Face Serum,Premium,8476,9417,10,4.4,1319,"Centella Asiatica, Green Tea Extract, AHA/BHA",Brightening,False,2023-08-31,synthetic_nykaa_model,Luxury (₹4000+)
NYK1472,mCaffeine Niacinamide Sheet Mask,mCaffeine,Face Mask,Budget,607,809,25,4.1,416,"Green Tea Extract, Niacinamide, Squalane",Brightening,False,2024-07-30,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1473,Innisfree Benzoyl Peroxide Serum,Innisfree,Face Serum,Mid-range,2722,3402,20,4.3,89,"Benzoyl Peroxide, AHA/BHA, SPF 50",Acne,False,2023-04-03,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1474,mCaffeine Peptides Booster Serum,mCaffeine,Face Serum,Budget,731,860,15,4.4,474,"Peptides, Niacinamide, SPF 50",Acne,False,2023-12-06,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1475,The Ordinary AHA/BHA Booster Serum,The Ordinary,Face Serum,Mid-range,1055,1110,5,5.0,393,"AHA/BHA, Zinc",Acne,False,2023-01-23,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1476,Wow Skin Bakuchiol Brightening Serum,Wow Skin,Face Serum,Budget,280,294,5,3.6,761,Bakuchiol,Pore Care,False,2023-03-16,synthetic_nykaa_model,Budget (< ₹500)
NYK1477,La Roche-Posay Benzoyl Peroxide Cleanser,La Roche-Posay,Face Wash,Mid-range,1145,1272,10,4.8,375,"Vitamin C, Zinc, Benzoyl Peroxide",Pore Care,False,2023-05-20,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1478,Garnier SPF 50 Brightening Serum,Garnier,Face Serum,Mid-range,310,413,25,4.1,447,"SPF 50, Zinc",Brightening,False,2024-12-25,synthetic_nykaa_model,Budget (< ₹500)
NYK1479,Plum Benzoyl Peroxide SPF 50 PA++++,Plum,Sunscreen,Budget,821,821,0,3.5,407,"AHA/BHA, Centella Asiatica, Benzoyl Peroxide",Pigmentation,False,2023-05-11,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1480,Garnier Centella Asiatica Water Cream,Garnier,Moisturiser,Mid-range,810,852,5,4.0,12,Centella Asiatica,Acne,False,2023-07-06,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1481,Minimalist SPF 50 Eye Cream,Minimalist,Eye Cream,Budget,788,788,0,5.0,175,"Vitamin C, SPF 50, Retinol",Pore Care,False,2023-03-21,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1482,Innisfree Salicylic Acid Toner,Innisfree,Toner,Mid-range,1125,1500,25,4.8,364,"AHA/BHA, Salicylic Acid",Pore Care,False,2024-04-02,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1483,Neutrogena Peptides Water Cream,Neutrogena,Moisturiser,Mid-range,1069,1336,20,3.6,195,Peptides,Anti-Ageing,False,2023-12-25,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1484,Clinique Hyaluronic Acid Acne Gel,Clinique,Spot Treatment,Premium,2010,2233,10,4.3,50,"Niacinamide, Hyaluronic Acid, Centella Asiatica",Oil Control,False,2024-03-05,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1485,CeraVe Centella Asiatica Glow Oil,CeraVe,Face Oil,Mid-range,2293,2293,0,3.9,308,"Centella Asiatica, Green Tea Extract",Sensitive Skin,False,2023-04-14,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1486,The Ordinary Alpha Arbutin Under Eye Serum,The Ordinary,Eye Cream,Mid-range,580,610,5,4.3,61,Alpha Arbutin,Anti-Ageing,False,2023-02-04,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1487,Mamaearth Glycerin Gel Moisturiser,Mamaearth,Moisturiser,Budget,227,267,15,4.3,3071,"Glycerin, Vitamin C",Anti-Ageing,True,2024-01-20,synthetic_nykaa_model,Budget (< ₹500)
NYK1488,Garnier SPF 50 Booster Serum,Garnier,Face Serum,Mid-range,979,1151,15,3.6,328,"Salicylic Acid, Zinc, SPF 50",Acne,False,2024-03-17,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1489,Mamaearth Hyaluronic Acid Under Eye Serum,Mamaearth,Eye Cream,Budget,1032,1214,15,4.3,1714,"AHA/BHA, Hyaluronic Acid",Anti-Ageing,True,2023-07-14,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1490,Forest Essentials Peptides Gel Cleanser,Forest Essentials,Face Wash,Premium,1939,2281,15,4.0,32,"Benzoyl Peroxide, Squalane, Peptides",Anti-Ageing,False,2023-02-20,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1491,mCaffeine SPF 50 Pimple Patch,mCaffeine,Spot Treatment,Budget,457,571,20,4.0,966,"SPF 50, Retinol, Hyaluronic Acid",Pore Care,False,2023-01-04,synthetic_nykaa_model,Budget (< ₹500)
NYK1492,Innisfree SPF 50 SPF 50 PA++++,Innisfree,Sunscreen,Mid-range,1154,1357,15,4.5,221,"SPF 50, Ceramides",Anti-Ageing,False,2023-01-27,synthetic_nykaa_model,Mid-range (₹500–1500)
NYK1493,Kiehl's Salicylic Acid Night Cream,Kiehl's,Moisturiser,Premium,2089,2198,5,3.9,30,"Benzoyl Peroxide, Salicylic Acid, SPF 50",Anti-Ageing,False,2023-11-12,synthetic_nykaa_model,Premium (₹1500–4000)
NYK1494,mCaffeine Salicylic Acid Foaming Cleanser,mCaffeine,Face Wash,Budget,281,295,5,4.4,868,"Glycerin, Salicylic Acid",Sensitive Skin,False,2023-07-09,synthetic_nykaa_model,Budget (< ₹500)
NYK1495,The Ordinary Alpha Arbutin Sleeping Mask,The Ordinary,Face Mask,Mid-range,651,813,20,3.8,626,"AHA/BHA, Alpha Arbutin",Acne,False,2023-09-27,synthetic_nykaa_model,Mid-range (₹500–1500)
